1907,292,12,13
1906,292,13,13
1906,292,14,14
1905,292,14,13
1904,293,14,13
1903,292,14,13
1902,292,14,13
1901,292,14,13
1901,292,14,13
1900,292,15,13
1899,292,15,13
1899,292,15,13
1898,292,15,13
1897,292,15,13
1897,292,16,13
1896,292,15,13
1895,292,15,13
1894,292,15,13
1894,292,15,13
1893,292,15,13
1892,292,15,13
1891,292,15,13
1891,292,15,13
1890,292,15,13
1889,292,15,13
1889,292,15,13
1888,292,15,13
1887,292,15,13
1886,292,15,13
1886,292,15,13
1885,292,15,13
1884,292,15,13
1883,292,15,13
1883,292,15,13
1882,292,15,13
1881,292,15,13
1881,292,15,13
1880,292,15,13
1879,292,15,13
1878,292,15,13
1878,292,15,13
1877,292,15,13
1876,292,15,13
1876,292,15,13
1875,292,15,13
1874,292,15,13
1873,292,15,13
1873,292,15,13
1872,292,15,13
1871,292,15,13
1870,292,15,13
1870,292,15,13
1869,292,15,13
1868,292,15,13
1868,292,15,13
1867,292,15,13
1866,292,15,13
1865,292,15,13
1865,292,15,13
1864,292,15,13
1863,292,15,13
1863,293,15,13
1862,293,15,13
1861,293,15,13
1860,293,15,13
1860,293,15,13
1859,293,15,13
1858,293,15,13
1857,293,15,13
1857,293,15,13
1856,293,15,13
1855,293,15,13
1854,293,15,13
1854,293,15,13
1853,293,15,13
1852,293,15,13
1851,293,15,13
1851,293,15,13
1850,294,15,13
1849,294,15,13
1848,294,15,13
1848,294,15,13
1847,294,15,13
1846,294,15,13
1845,294,15,13
1845,294,15,13
1844,294,15,13
1843,294,15,13
1843,294,15,13
1842,294,15,13
1841,294,15,13
1840,294,15,13
1840,294,15,13
1839,294,15,13
1838,294,15,13
1837,295,15,13
1837,295,15,13
1836,295,15,13
1835,295,15,13
1834,295,15,13
1834,295,15,13
1833,295,15,13
1832,295,15,13
1831,295,15,13
1831,295,15,13
1830,295,15,13
1829,295,15,13
1828,295,15,13
1828,295,15,13
1827,295,15,13
1826,295,15,13
1826,296,16,13
1825,296,16,13
1824,296,16,13
1823,296,16,13
1823,296,16,13
1822,296,16,13
1821,296,16,13
1821,296,16,13
1820,296,16,13
1819,296,16,13
1819,296,16,13
1818,296,16,13
1817,296,16,13
1817,296,16,13
1816,296,16,13
1815,296,16,13
1815,296,16,13
1814,296,16,13
1813,296,16,13
1813,296,16,13
1812,296,16,13
1811,296,16,13
1811,296,16,13
1810,296,16,13
1809,296,16,13
1809,296,16,13
1808,296,16,13
1807,296,16,13
1806,296,16,13
1806,296,16,13
1805,296,16,13
1804,296,16,13
1804,296,16,13
1803,296,16,13
1802,296,16,13
1802,296,16,13
1801,296,16,13
1800,296,16,13
1800,296,16,13
1799,296,16,13
1798,296,16,13
1798,296,16,13
1797,296,16,13
1796,296,16,13
1796,296,16,13
1795,296,16,13
1794,296,16,13
1794,296,16,13
1793,296,16,13
1792,296,16,13
1792,297,17,13
1791,297,17,13
1790,297,17,13
1790,297,17,13
1789,297,17,13
1788,297,17,13
1788,297,17,13
1787,297,17,13
1787,297,17,13
1786,297,17,13
1785,297,17,13
1785,297,17,13
1784,297,17,13
1783,297,17,13
1783,297,17,13
1782,297,17,13
1782,297,17,13
1781,297,17,13
1780,297,17,13
1780,297,17,13
1779,297,17,13
1778,297,17,13
1778,297,17,13
1777,297,17,13
1777,297,17,13
1776,296,17,13
1775,296,17,13
1774,296,17,13
1773,296,17,13
1773,296,17,13
1772,296,17,13
1771,296,17,13
1770,296,17,13
1770,296,17,13
1769,296,17,13
1768,296,17,13
1767,296,17,13
1767,296,17,13
1766,295,17,13
1765,295,17,13
1764,295,17,13
1763,295,17,13
1763,295,17,13
1762,295,17,13
1761,295,17,13
1760,295,17,13
1760,295,17,13
1759,295,17,13
1758,295,17,13
1757,295,17,13
1757,295,18,13
1756,294,18,13
1755,294,18,13
1754,294,18,13
1753,294,18,13
1752,294,18,13
1752,294,18,13
1751,294,18,13
1750,294,18,13
1749,293,18,13
1748,293,18,13
1747,293,18,13
1747,293,18,13
1746,293,18,14
1745,293,18,14
1744,293,18,14
1743,293,18,14
1743,292,18,14
1742,292,18,14
1741,292,18,14
1740,292,18,14
1739,292,18,14
1738,292,18,14
1738,292,18,14
1737,292,18,14
1736,292,18,15
1735,291,18,15
1734,291,18,15
1734,291,18,15
1733,291,18,15
1732,291,18,15
1731,291,18,15
1730,291,18,15
1729,291,18,15
1729,290,18,15
1728,290,18,15
1727,290,18,15
1726,290,18,15
1725,290,18,16
1725,290,18,16
1724,290,18,16
1723,290,18,16
1722,289,18,16
1721,289,18,16
1720,289,18,16
1720,289,18,16
1719,289,18,16
1718,289,18,16
1717,289,18,16
1716,289,18,16
1716,289,19,17
1715,288,19,17
1714,288,19,17
1713,288,19,17
1712,288,19,17
1711,288,19,17
1710,288,19,17
1709,288,19,17
1708,288,19,17
1708,288,19,18
1707,288,19,18
1706,288,19,18
1705,288,19,18
1704,287,19,18
1703,287,19,18
1702,287,19,18
1701,287,19,18
1701,287,20,19
1700,287,20,19
1699,287,20,19
1698,287,20,19
1697,287,20,19
1696,287,20,19
1695,287,20,19
1694,287,20,19
1694,287,20,20
1693,286,20,20
1692,286,20,20
1691,286,20,20
1690,286,20,20
1689,286,20,20
1688,286,20,20
1687,286,20,20
1686,286,20,20
1686,286,21,21
1685,286,21,21
1684,286,21,21
1683,286,21,21
1682,285,21,21
1681,285,21,21
1680,285,21,21
1679,285,21,21
1679,285,21,22
1678,285,21,22
1677,285,21,22
1676,285,21,22
1675,285,21,22
1674,285,21,22
1673,285,21,22
1672,285,21,22
1672,285,22,23
1671,285,22,22
1670,285,22,22
1669,285,22,22
1668,285,22,22
1667,285,22,22
1666,285,22,22
1665,285,22,22
1664,285,22,22
1663,285,22,22
1662,285,22,22
1661,285,22,22
1660,285,22,22
1659,286,22,22
1658,286,22,22
1657,286,22,22
1656,286,22,22
1655,286,22,22
1654,286,22,22
1653,286,22,22
1652,286,22,22
1651,286,22,22
1650,286,22,22
1649,286,22,22
1648,286,22,22
1647,287,23,22
1646,287,23,22
1645,287,23,22
1644,287,23,22
1643,287,23,22
1642,287,23,22
1641,287,23,22
1640,287,23,22
1639,287,23,22
1638,287,23,22
1637,287,23,22
1636,287,23,22
1635,287,23,22
1634,288,23,22
1633,288,23,22
1632,288,23,22
1631,288,23,22
1630,288,23,22
1629,288,23,22
1628,288,23,22
1627,288,23,22
1626,288,23,22
1625,288,23,22
1624,288,23,22
1623,288,23,22
1623,289,24,22
1621,289,24,22
1620,289,24,22
1619,289,24,22
1618,289,24,22
1616,289,24,22
1615,289,24,22
1614,289,24,22
1613,289,24,22
1612,289,24,22
1610,289,24,22
1609,289,24,22
1608,289,24,22
1607,290,24,22
1605,290,24,22
1604,290,24,22
1603,290,24,22
1602,290,24,23
1601,290,24,23
1599,290,24,23
1598,290,24,23
1597,290,24,23
1596,290,24,23
1594,290,24,23
1593,290,24,23
1592,291,24,23
1591,291,24,23
1590,291,24,23
1588,291,24,23
1587,291,24,23
1586,291,24,23
1585,291,24,23
1583,291,24,23
1582,291,24,23
1581,291,24,24
1580,291,24,24
1579,291,24,24
1577,291,24,24
1576,292,24,24
1575,292,24,24
1574,292,24,24
1572,292,24,24
1571,292,24,24
1570,292,24,24
1569,292,24,24
1568,292,24,24
1566,292,24,24
1565,292,24,24
1564,292,24,24
1563,292,24,24
1562,293,24,25
1560,293,24,25
1559,293,24,25
1557,293,24,25
1556,293,24,25
1554,293,24,25
1553,293,24,25
1552,293,24,25
1550,294,24,25
1549,294,24,25
1547,294,24,25
1546,294,24,25
1545,294,25,25
1543,294,25,25
1542,294,25,25
1540,294,25,25
1539,295,25,25
1537,295,25,25
1536,295,25,25
1535,295,25,25
1533,295,25,25
1532,295,25,25
1530,295,25,25
1529,295,25,25
1528,296,26,26
1526,296,26,26
1524,296,26,26
1522,296,26,26
1521,296,26,26
1519,296,26,26
1517,296,26,26
1516,296,27,26
1514,296,27,26
1512,297,27,27
1511,297,27,27
1509,297,27,27
1507,297,27,27
1506,297,28,27
1504,297,28,27
1502,297,28,27
1500,297,28,27
1499,297,28,27
1497,298,28,28
1495,298,28,28
1494,298,29,28
1492,298,29,28
1490,298,29,28
1489,298,29,28
1487,298,29,28
1485,298,29,28
1484,299,30,29
1482,299,30,29
1480,299,30,29
1478,299,30,29
1477,299,30,29
1475,299,30,29
1473,299,30,29
1471,299,30,29
1470,299,30,29
1468,299,30,29
1466,299,30,29
1465,299,30,29
1463,299,30,29
1461,299,30,30
1459,299,30,30
1458,299,30,30
1456,299,30,30
1454,299,30,30
1453,299,30,30
1451,299,30,30
1449,299,30,30
1447,299,30,30
1446,299,30,30
1444,299,30,30
1442,299,30,30
1441,300,30,31
1439,300,30,31
1437,300,30,31
1435,300,30,31
1434,300,30,31
1432,300,30,31
1430,300,30,31
1428,300,30,31
1427,300,30,31
1425,300,30,31
1423,300,30,31
1422,300,30,31
1420,300,30,31
1418,300,30,32
1416,300,30,32
1415,300,30,32
1413,300,30,32
1411,300,30,32
1410,300,30,32
1408,300,30,32
1406,300,30,32
1404,300,30,32
1403,300,30,32
1401,300,30,32
1399,300,30,32
1398,301,31,33
1396,301,31,33
1394,301,31,33
1392,301,31,33
1391,301,31,33
1389,301,31,33
1387,301,32,33
1385,301,32,33
1384,301,32,33
1382,301,32,33
1380,301,32,33
1378,301,32,33
1377,301,33,33
1375,301,33,33
1373,301,33,33
1371,301,33,33
1370,301,33,33
1368,301,34,33
1366,301,34,33
1364,301,34,33
1363,301,34,33
1361,301,34,33
1359,301,34,33
1357,301,35,33
1356,301,35,33
1354,302,35,33
1352,302,35,33
1351,302,35,33
1349,302,36,33
1347,302,36,33
1345,302,36,33
1344,302,36,33
1342,302,36,33
1340,302,36,33
1338,302,37,33
1337,302,37,33
1335,302,37,33
1333,302,37,33
1331,302,37,33
1330,302,38,33
1328,302,38,33
1326,302,38,33
1324,302,38,33
1323,302,38,33
1321,302,38,33
1319,302,39,33
1317,302,39,33
1316,302,39,33
1314,302,39,33
1312,302,39,33
1311,303,40,34
1308,302,40,34
1306,302,40,34
1304,302,40,34
1301,302,41,35
1299,302,41,35
1297,302,41,35
1295,302,42,36
1292,302,42,36
1290,302,42,36
1288,301,43,36
1285,301,43,37
1283,301,43,37
1281,301,44,37
1279,301,44,38
1276,301,44,38
1274,301,45,38
1272,301,45,38
1269,301,45,39
1267,300,46,39
1265,300,46,39
1263,300,46,40
1260,300,47,40
1258,300,47,40
1256,300,47,40
1253,300,48,41
1251,300,48,41
1249,300,48,41
1247,300,49,42
1244,300,49,42
1241,300,49,42
1238,300,50,42
1235,300,50,42
1232,300,50,42
1230,300,51,43
1227,300,51,43
1224,300,51,43
1221,300,52,43
1218,300,52,43
1216,300,53,44
1213,300,53,44
1210,300,53,44
1207,300,54,44
1204,300,54,44
1201,300,54,44
1199,300,55,45
1196,300,55,45
1193,300,55,45
1190,300,56,45
1187,300,56,45
1185,301,57,46
1181,301,57,46
1178,301,57,46
1175,301,57,46
1172,301,57,46
1169,301,57,47
1165,301,57,47
1162,302,57,47
1159,302,58,47
1156,302,58,47
1153,302,58,48
1149,302,58,48
1146,302,58,48
1143,303,58,48
1140,303,58,48
1137,303,59,49
1133,303,59,49
1130,303,59,49
1127,303,59,49
1124,304,59,49
1121,304,59,50
1117,304,59,50
1114,304,60,50
1111,304,60,50
1108,304,60,50
1105,305,60,51
1101,305,60,51
1098,305,60,51
1095,305,60,51
1092,305,61,51
1089,305,61,52
1085,305,61,52
1082,306,61,52
1079,306,61,52
1076,306,61,52
1073,306,61,53
1069,306,62,53
1066,306,62,53
1063,307,62,53
1060,307,62,53
1057,307,62,54
1053,307,62,54
1050,307,62,54
1047,307,63,54
1044,308,63,54
1041,308,63,55
1037,308,63,55
1034,308,63,55
1031,308,63,55
1028,308,63,55
1025,309,64,56
1021,309,64,56
1018,310,64,56
1014,310,64,56
1011,311,65,56
1007,311,65,56
1004,312,65,56
1000,312,65,56
997,313,66,56
993,313,66,56
990,314,66,56
986,314,66,56
983,315,67,56
979,315,67,56
976,316,67,56
972,316,67,56
969,317,68,56
965,317,68,56
962,318,68,56
958,318,68,56
955,319,69,56
951,319,69,56
948,320,69,56
944,320,69,56
941,321,70,56
937,321,70,56
933,322,70,56
929,322,70,56
925,323,71,56
921,323,71,56
917,324,71,56
913,324,71,56
909,325,72,56
905,325,72,56
901,326,72,56
897,326,72,56
893,327,73,56
890,327,73,57
886,328,73,57
882,328,74,57
878,329,74,57
874,329,74,57
870,330,74,57
866,330,75,57
862,331,75,57
858,331,75,57
854,332,75,57
850,332,76,57
846,333,76,57
842,333,76,57
839,334,77,58
834,334,77,58
830,334,78,58
825,334,78,59
821,335,79,59
816,335,80,60
812,335,80,60
807,335,81,60
803,336,82,61
798,336,82,61
794,336,83,62
789,336,83,62
785,337,84,63
781,337,85,63
776,337,85,63
772,337,86,64
767,338,87,64
763,338,87,65
758,338,88,65
754,338,88,65
749,339,89,66
745,339,90,66
740,339,90,67
736,339,91,67
732,340,92,68
726,340,92,68
720,340,93,68
714,340,94,69
709,341,94,69
703,341,95,70
697,341,96,70
692,342,96,70
686,342,97,71
680,342,98,71
675,343,98,72
669,343,99,72
663,343,100,73
658,344,101,73
652,344,101,73
646,344,102,74
640,344,103,74
635,345,103,75
629,345,104,75
623,345,105,76
618,346,105,76
612,346,106,76
606,346,107,77
601,347,107,77
595,347,108,78
589,347,109,78
584,348,110,79
577,348,110,79
570,349,111,79
563,350,111,79
557,350,112,79
550,351,113,79
543,352,113,79
536,353,114,80
530,353,115,80
523,354,115,80
516,355,116,80
509,356,116,80
503,356,117,80
496,357,118,81
489,358,118,81
482,359,119,81
476,359,120,81
469,360,120,81
462,361,121,81
456,362,122,82
448,362,122,82
441,363,123,82
434,364,123,82
427,365,124,82
420,366,124,82
413,367,125,83
405,367,126,83
398,368,126,83
391,369,127,83
384,370,127,83
377,371,128,83
370,372,129,84
362,372,129,84
354,373,130,84
346,374,131,84
339,375,131,85
331,375,132,85
323,376,133,85
315,377,133,85
308,378,134,86
300,379,135,86
292,379,135,86
284,380,136,86
277,381,137,87
269,382,137,87
261,383,138,87
253,383,139,87
246,384,139,88
238,385,140,88
230,386,141,88
223,387,142,89
214,387,142,89
206,388,143,89
197,389,143,89
189,390,144,89
181,391,144,89
172,392,145,89
164,393,145,89
155,394,146,89
147,395,146,89
139,396,147,89
130,397,147,89
122,398,148,89
114,399,148,89
105,400,149,89
97,401,149,89
88,402,150,89
80,403,150,89
72,404,151,89
63,405,151,89
55,406,152,89
46,407,152,89
38,408,153,89
30,409,153,89
21,410,154,89
13,411,154,89
5,412,155,90
0,413,150,89
0,414,141,88
0,415,133,87
0,416,125,87
0,417,117,86
0,418,109,85
0,419,101,85
0,420,93,84
0,421,85,83
0,422,77,83
0,423,69,82
0,424,61,81
0,426,53,81
0,425,45,81
0,425,37,81
0,425,29,81
0,425,21,81
0,444,11,61
