1913,288,7,9
1912,287,9,9
1910,287,10,11
1909,287,10,11
1908,287,11,11
1907,287,12,12
1906,287,13,12
1905,287,14,13
1904,287,14,12
1903,287,14,12
1902,287,14,12
1902,287,14,12
1901,287,14,12
1900,287,14,12
1900,287,14,12
1899,287,14,12
1898,287,14,12
1897,287,14,12
1897,287,14,12
1896,287,14,12
1895,287,14,12
1895,287,14,12
1894,287,14,12
1893,287,14,12
1892,287,14,12
1892,287,14,12
1891,287,14,12
1890,287,14,12
1890,287,14,12
1889,287,13,11
1888,287,13,11
1888,287,13,11
1887,287,13,11
1886,287,13,11
1886,287,13,11
1885,287,13,11
1884,287,13,11
1884,287,13,11
1883,287,13,11
1882,287,13,11
1882,287,12,11
1881,287,12,11
1880,287,12,11
1880,287,12,11
1879,287,12,11
1878,287,12,11
1878,287,12,11
1877,287,12,11
1876,287,12,11
1876,287,12,11
1875,287,12,11
1875,288,12,11
1874,287,12,11
1873,287,12,11
1872,287,12,11
1871,287,12,11
1871,287,12,11
1870,287,12,11
1869,287,12,11
1868,287,12,11
1867,287,12,11
1867,287,13,12
1866,287,13,12
1865,287,13,12
1864,287,13,12
1863,287,13,12
1863,287,13,12
1862,287,13,12
1861,287,13,12
1860,287,13,12
1859,287,13,12
1859,287,14,13
1858,287,13,12
1857,287,13,12
1857,287,13,12
1856,287,13,12
1856,287,13,12
1855,287,13,12
1854,287,13,12
1854,287,13,12
1853,287,13,12
1853,288,13,12
1852,288,12,11
1851,288,12,11
1851,288,12,11
1850,288,12,11
1850,288,12,11
1849,288,12,11
1848,288,12,11
1848,288,12,11
1847,288,12,11
1847,289,12,11
1846,288,12,11
1845,288,12,11
1844,288,12,11
1844,288,12,11
1843,288,12,12
1842,288,12,12
1841,288,12,12
1841,288,12,12
1840,288,12,12
1839,288,13,13
1838,287,13,13
1838,287,13,13
1837,287,13,13
1836,287,13,13
1835,287,13,14
1835,287,13,14
1834,287,13,14
1833,287,13,14
1832,287,13,14
1832,287,14,15
1831,287,13,14
1830,287,13,14
1830,287,13,14
1829,287,13,14
1828,287,13,14
1828,287,13,14
1827,287,13,14
1826,287,13,14
1826,287,13,14
1825,288,13,14
1824,288,13,13
1824,288,13,13
1823,288,13,13
1822,288,13,13
1822,288,13,13
1821,288,13,13
1820,288,13,13
1820,288,13,13
1819,288,13,13
1819,289,13,13
1818,289,13,13
1817,289,13,13
1816,289,13,13
1816,289,13,13
1815,289,13,13
1814,289,13,13
1814,289,13,13
1813,289,13,13
1812,289,13,13
1812,289,13,13
1811,289,13,13
1810,289,13,13
1809,289,13,13
1809,289,13,13
1808,289,13,13
1807,289,13,13
1807,289,13,13
1806,289,13,13
1805,289,13,13
1805,289,13,13
1804,289,13,12
1803,289,13,12
1802,289,13,12
1802,289,13,12
1801,289,13,12
1800,289,13,12
