226,1,1916,297,4,9,1,-1,-1,-1
227,1,1915,296,4,10,1,-1,-1,-1
228,1,1915,295,5,11,1,-1,-1,-1
229,1,1914,294,5,12,1,-1,-1,-1
230,1,1914,293,6,13,1,-1,-1,-1
231,1,1913,292,6,13,1,-1,-1,-1
232,1,1912,292,7,13,1,-1,-1,-1
233,1,1911,292,8,13,1,-1,-1,-1
235,1,1910,292,9,13,1,-1,-1,-1
236,1,1909,292,10,13,1,-1,-1,-1
237,1,1908,292,11,13,1,-1,-1,-1
239,1,1907,292,12,13,1,-1,-1,-1
240,1,1906,292,13,13,1,-1,-1,-1
241,1,1906,292,14,14,1,-1,-1,-1
242,1,1905,292,14,13,1,-1,-1,-1
243,1,1904,293,14,13,1,-1,-1,-1
244,1,1903,292,14,13,1,-1,-1,-1
245,1,1902,292,14,13,1,-1,-1,-1
246,1,1901,292,14,13,1,-1,-1,-1
248,1,1900,292,15,13,1,-1,-1,-1
249,1,1899,292,15,13,1,-1,-1,-1
251,1,1898,292,15,13,1,-1,-1,-1
252,1,1897,292,15,13,1,-1,-1,-1
253,1,1897,292,16,13,1,-1,-1,-1
254,1,1896,292,15,13,1,-1,-1,-1
255,1,1895,292,15,13,1,-1,-1,-1
256,1,1894,292,15,13,1,-1,-1,-1
258,1,1893,292,15,13,1,-1,-1,-1
259,1,1892,292,15,13,1,-1,-1,-1
260,1,1891,292,15,13,1,-1,-1,-1
262,1,1890,292,15,13,1,-1,-1,-1
263,1,1889,292,15,13,1,-1,-1,-1
265,1,1888,292,15,13,1,-1,-1,-1
266,1,1887,292,15,13,1,-1,-1,-1
267,1,1886,292,15,13,1,-1,-1,-1
269,1,1885,292,15,13,1,-1,-1,-1
270,1,1884,292,15,13,1,-1,-1,-1
271,1,1883,292,15,13,1,-1,-1,-1
273,1,1882,292,15,13,1,-1,-1,-1
274,1,1881,292,15,13,1,-1,-1,-1
276,1,1880,292,15,13,1,-1,-1,-1
277,1,1879,292,15,13,1,-1,-1,-1
278,1,1878,292,15,13,1,-1,-1,-1
280,1,1877,292,15,13,1,-1,-1,-1
281,1,1876,292,15,13,1,-1,-1,-1
283,1,1875,292,15,13,1,-1,-1,-1
284,1,1874,292,15,13,1,-1,-1,-1
285,1,1873,292,15,13,1,-1,-1,-1
287,1,1872,292,15,13,1,-1,-1,-1
288,1,1871,292,15,13,1,-1,-1,-1
289,1,1870,292,15,13,1,-1,-1,-1
291,1,1869,292,15,13,1,-1,-1,-1
292,1,1868,292,15,13,1,-1,-1,-1
294,1,1867,292,15,13,1,-1,-1,-1
295,1,1866,292,15,13,1,-1,-1,-1
296,1,1865,292,15,13,1,-1,-1,-1
298,1,1864,292,15,13,1,-1,-1,-1
299,1,1863,292,15,13,1,-1,-1,-1
300,1,1863,293,15,13,1,-1,-1,-1
301,1,1862,293,15,13,1,-1,-1,-1
302,1,1861,293,15,13,1,-1,-1,-1
303,1,1860,293,15,13,1,-1,-1,-1
305,1,1859,293,15,13,1,-1,-1,-1
306,1,1858,293,15,13,1,-1,-1,-1
307,1,1857,293,15,13,1,-1,-1,-1
309,1,1856,293,15,13,1,-1,-1,-1
310,1,1855,293,15,13,1,-1,-1,-1
311,1,1854,293,15,13,1,-1,-1,-1
313,1,1853,293,15,13,1,-1,-1,-1
314,1,1852,293,15,13,1,-1,-1,-1
315,1,1851,293,15,13,1,-1,-1,-1
317,1,1850,294,15,13,1,-1,-1,-1
318,1,1849,294,15,13,1,-1,-1,-1
319,1,1848,294,15,13,1,-1,-1,-1
321,1,1847,294,15,13,1,-1,-1,-1
322,1,1846,294,15,13,1,-1,-1,-1
323,1,1845,294,15,13,1,-1,-1,-1
325,1,1844,294,15,13,1,-1,-1,-1
326,1,1843,294,15,13,1,-1,-1,-1
328,1,1842,294,15,13,1,-1,-1,-1
329,1,1841,294,15,13,1,-1,-1,-1
330,1,1840,294,15,13,1,-1,-1,-1
332,1,1839,294,15,13,1,-1,-1,-1
333,1,1838,294,15,13,1,-1,-1,-1
334,1,1837,295,15,13,1,-1,-1,-1
336,1,1836,295,15,13,1,-1,-1,-1
337,1,1835,295,15,13,1,-1,-1,-1
338,1,1834,295,15,13,1,-1,-1,-1
340,1,1833,295,15,13,1,-1,-1,-1
341,1,1832,295,15,13,1,-1,-1,-1
342,1,1831,295,15,13,1,-1,-1,-1
344,1,1830,295,15,13,1,-1,-1,-1
345,1,1829,295,15,13,1,-1,-1,-1
346,1,1828,295,15,13,1,-1,-1,-1
348,1,1827,295,15,13,1,-1,-1,-1
349,1,1826,295,15,13,1,-1,-1,-1
350,1,1826,296,16,13,1,-1,-1,-1
351,1,1825,296,16,13,1,-1,-1,-1
352,1,1824,296,16,13,1,-1,-1,-1
353,1,1823,296,16,13,1,-1,-1,-1
355,1,1822,296,16,13,1,-1,-1,-1
356,1,1821,296,16,13,1,-1,-1,-1
358,1,1820,296,16,13,1,-1,-1,-1
