617,128,20,50
616,128,20,50
613,127,23,51
614,128,22,51
613,128,23,51
614,128,22,51
614,128,21,51
614,129,20,51
614,130,20,50
614,129,20,51
614,129,20,51
614,128,20,52
614,128,19,52
613,128,21,52
613,127,21,54
613,128,21,53
614,128,20,53
613,128,22,53
614,129,22,52
615,129,21,53
615,128,23,53
615,129,23,53
615,128,24,53
617,127,22,54
617,127,23,54
617,128,23,54
618,128,21,54
619,128,21,54
619,128,21,54
619,129,21,54
619,128,21,56
620,128,20,56
619,129,21,55
620,129,20,55
619,129,22,55
619,129,22,55
619,128,22,56
619,128,22,56
619,129,22,55
619,129,22,56
619,128,22,56
619,129,23,56
618,128,24,57
619,129,23,57
619,128,23,58
619,129,23,56
619,127,23,58
618,127,24,58
614,127,28,58
614,127,28,58
614,128,28,58
613,128,28,58
614,129,27,57
615,128,25,58
615,129,24,58
615,129,23,58
615,129,23,58
615,129,23,58
615,129,23,58
615,127,23,60
614,128,23,59
614,129,23,59
613,128,24,60
613,129,24,59
613,129,24,60
614,130,23,59
615,130,22,60
614,130,24,60
615,130,24,60
615,129,24,61
614,128,27,62
614,128,27,62
613,128,28,62
613,128,28,62
613,128,28,63
613,129,27,61
614,130,26,61
614,130,24,62
614,130,24,61
613,130,24,61
613,129,24,62
613,128,23,64
612,130,24,62
612,129,25,62
612,127,25,64
611,128,25,66
611,129,25,65
611,130,25,63
611,130,25,63
611,130,25,63
612,130,24,63
612,130,25,63
612,130,25,63
612,130,25,65
610,129,28,66
610,129,28,65
610,128,28,66
610,130,28,66
612,130,26,66
612,131,26,65
611,131,26,65
614,131,24,65
614,131,24,67
614,131,24,67
613,131,26,66
613,131,26,66
613,131,26,66
613,130,26,67
613,131,26,67
614,131,25,67
613,130,26,69
614,132,26,67
614,132,26,68
616,132,25,68
616,132,26,69
617,133,26,67
617,133,27,67
618,132,27,67
618,131,27,69
617,131,29,70
617,131,29,70
616,131,30,70
616,132,30,69
616,132,30,70
617,132,28,70
618,133,26,70
618,132,25,71
617,132,26,71
617,133,26,70
617,132,26,71
616,132,27,72
616,131,27,72
615,132,28,72
614,132,29,73
614,132,28,73
614,133,28,71
614,133,29,73
614,133,28,74
614,133,28,74
615,134,27,73
615,133,28,74
615,133,28,74
614,132,30,75
613,132,31,75
611,133,34,75
611,133,34,76
610,133,33,76
611,133,32,75
612,134,30,76
611,134,30,77
611,135,29,75
611,134,29,76
611,134,27,76
611,133,27,77
611,134,27,76
611,133,27,77
610,134,28,78
609,134,29,78
610,134,28,79
610,134,29,79
610,135,29,79
611,135,29,80
612,135,29,80
613,135,29,80
613,134,30,81
612,133,32,82
612,133,32,82
612,133,32,82
612,134,32,82
613,135,32,82
614,135,30,82
614,136,30,82
614,136,29,83
614,136,28,83
614,136,28,83
613,135,29,84
613,135,29,84
613,135,29,84
613,135,29,84
613,135,29,85
613,136,29,85
612,136,30,86
613,137,29,85
614,139,29,84
615,139,29,84
615,139,31,85
615,139,32,85
615,138,33,86
617,137,33,87
617,136,34,88
618,136,33,88
619,138,33,88
619,138,33,89
620,138,33,89
621,138,33,89
622,141,31,88
622,140,31,90
622,140,31,90
622,139,31,90
621,139,34,91
621,139,34,91
622,138,34,92
623,137,32,94
623,138,33,95
624,139,33,95
623,140,34,94
624,141,35,94
626,142,35,94
627,142,34,95
627,141,35,95
629,141,35,96
630,139,35,98
630,139,37,98
631,138,37,99
631,139,38,99
632,139,37,100
633,140,36,100
634,141,36,100
634,142,37,100
634,142,36,101
634,143,35,101
634,142,35,101
634,141,36,103
632,140,37,104
632,140,38,103
633,140,37,104
633,140,38,106
633,141,38,107
634,143,38,106
635,144,38,106
636,145,38,106
637,145,39,107
636,145,41,107
637,144,43,108
638,144,44,108
641,143,43,109
641,142,44,110
641,142,44,111
642,143,44,112
643,144,44,111
646,145,40,112
646,146,40,113
646,147,40,112
646,146,38,114
645,146,39,114
645,145,40,115
644,144,41,116
644,143,41,117
644,143,41,117
644,144,42,118
645,145,41,120
645,146,44,120
647,147,43,121
649,149,41,119
649,149,44,121
649,149,45,121
650,149,48,122
651,148,48,123
654,148,47,123
656,146,48,125
659,146,47,127
662,147,46,128
663,149,46,128
665,150,46,127
667,152,45,126
669,153,44,128
670,153,44,130
671,152,44,131
672,151,44,132
674,150,44,132
675,149,44,134
676,150,45,132
678,150,45,135
679,152,51,136
681,156,55,134
682,158,57,133
681,159,59,134
681,159,59,137
682,158,60,138
683,157,64,139
688,156,63,140
695,155,61,142
702,154,58,142
708,154,53,143
712,155,52,147
715,156,52,148
717,159,52,146
719,161,52,147
720,162,54,147
723,161,53,150
727,161,51,151
729,160,51,152
731,159,54,153
732,158,54,154
735,158,54,154
737,159,53,156
740,161,57,158
742,162,64,159
745,165,64,159
745,167,67,160
746,169,64,161
745,169,68,162
746,169,72,163
