189,273,156,258
197,269,168,253
206,270,186,247
220,269,188,244
230,272,184,239
240,272,179,243
251,269,168,246
261,267,159,247
271,262,149,253
282,261,138,254
293,259,147,255
305,260,165,255
316,263,173,254
330,262,167,253
342,262,160,254
354,257,148,258
365,254,137,261
376,251,126,259
385,250,117,261
395,249,108,267
404,249,111,269
413,252,128,262
426,255,135,260
436,257,133,261
449,258,121,262
462,259,109,263
475,259,97,263
487,255,85,268
496,256,87,268
510,253,85,269
521,252,99,271
530,253,121,272
535,257,128,266
536,257,131,266
543,254,125,270
561,250,107,273
582,249,89,284
602,250,81,286
613,248,98,292
626,248,106,290
626,250,121,286
629,253,128,284
629,254,145,284
635,250,142,289
651,247,139,293
671,247,139,294
689,247,135,295
716,247,123,296
718,244,136,299
717,245,151,298
718,247,163,293
719,244,177,298
722,241,191,300
735,239,191,303
755,234,186,300
775,228,184,308
805,226,166,311
813,226,174,316
811,224,191,315
815,229,202,303
813,227,225,304
818,231,236,301
824,226,253,305
837,221,261,313
859,216,258,317
882,213,251,318
909,210,238,322
917,208,243,323
921,207,248,326
920,211,254,322
921,208,262,326
925,205,265,325
933,200,266,330
948,194,261,335
971,188,249,333
993,185,239,332
998,182,245,331
998,182,255,319
998,181,267,321
1000,182,277,323
1001,181,278,320
1006,180,273,313
1013,182,266,303
1024,183,255,298
1043,189,235,294
1061,193,217,290
1083,217,196,266
1090,218,189,264
1092,220,186,263
1091,219,188,266
1095,218,183,262
1107,215,172,262
1124,208,155,264
1136,207,143,260
1137,203,142,255
1136,205,143,243
1136,204,144,243
1136,203,144,244
1136,208,144,237
1135,213,144,231
1138,213,142,228
1138,213,141,223
1144,227,136,201
1151,230,128,196
1160,228,119,203
1157,227,123,198
1163,228,115,192
1169,226,110,199
1166,223,113,203
1165,209,114,214
1165,203,114,215
1165,198,114,216
1165,193,114,217
1165,188,114,218
1165,183,114,219
1165,177,114,220
1165,172,114,221
1165,167,114,222
1165,162,114,223
1165,157,114,224
1165,158,113,221
1164,157,115,219
1162,151,116,223
1159,146,119,216
1150,143,128,212
1140,141,139,215
1127,140,153,211
1120,139,159,216
1114,138,165,214
1109,110,171,243
1108,104,171,243
1107,97,172,246
1107,92,173,248
1106,88,173,245
1104,84,174,241
1105,86,174,237
1104,87,173,234
1104,89,163,234
1103,88,157,235
1103,89,151,228
1095,88,151,230
1095,85,147,233
1096,83,142,227
1093,81,140,222
1081,79,145,223
1069,80,152,220
1050,81,160,217
1037,83,160,215
1032,84,156,213
1028,83,153,215
1024,83,148,212
1027,83,136,210
1028,80,131,205
1025,81,123,204
1025,80,116,203
1016,81,117,200
1002,84,122,198
999,84,117,196
995,84,113,194
992,85,109,192
991,84,103,186
990,82,95,187
984,82,94,187
971,83,97,185
947,83,113,183
936,88,116,181
933,88,109,178
931,87,104,177
932,84,97,175
931,82,90,174
931,81,87,172
930,81,84,171
921,81,86,172
911,80,87,171
904,82,89,172
899,84,86,171
897,84,82,167
897,83,76,165
897,79,71,165
898,79,66,163
893,79,65,162
877,81,74,159
863,80,83,160
