740,415,36,108
721,414,47,108
706,409,47,110
706,406,36,105
701,403,38,105
695,402,42,105
667,400,56,106
666,397,51,107
664,395,51,106
666,388,35,103
665,388,33,104
658,387,37,104
644,382,35,105
643,380,35,104
641,377,34,103
608,374,53,100
603,374,52,99
600,366,39,95
600,362,32,100
581,360,38,101
583,359,34,101
583,357,32,100
549,350,50,97
549,351,47,95
548,350,45,95
547,343,32,91
547,343,31,91
546,341,30,93
522,337,36,94
522,336,29,92
518,334,30,91
486,331,47,90
486,330,45,90
486,328,42,91
486,326,38,90
486,325,31,89
486,324,29,90
484,323,29,91
472,322,31,91
471,321,28,92
470,319,27,92
454,315,37,86
442,314,44,87
441,310,38,87
440,308,34,85
440,307,29,85
440,305,29,86
438,305,28,86
436,305,28,87
434,305,27,87
419,297,29,84
415,296,31,84
409,297,35,83
396,293,35,80
396,291,27,81
396,290,25,83
395,289,24,83
393,290,24,81
385,288,22,81
378,287,26,78
358,286,37,76
356,284,35,77
353,284,40,77
352,280,30,75
350,278,24,77
336,275,25,77
334,274,23,76
331,272,23,75
328,272,24,75
326,271,24,75
307,270,33,71
308,268,28,72
307,265,23,74
299,265,23,73
297,266,23,72
295,265,24,73
280,257,28,73
273,257,33,73
270,258,34,72
266,254,23,71
264,253,24,71
262,253,24,71
261,253,23,71
258,254,24,70
250,248,23,69
249,248,22,69
241,248,29,69
236,249,33,68
236,248,32,68
230,243,22,68
228,243,22,68
226,243,21,69
215,240,20,66
212,239,21,66
209,239,22,66
195,241,33,63
194,239,31,63
193,237,27,64
192,236,23,65
182,236,23,65
180,236,25,65
178,236,26,64
164,232,25,65
158,233,29,64
155,233,32,63
150,229,22,63
149,229,21,63
148,229,20,63
147,229,19,63
146,231,20,61
139,228,19,61
135,226,20,61
121,226,29,59
121,224,27,60
120,223,23,61
119,222,20,62
117,222,20,61
113,223,21,61
111,223,21,60
105,219,19,59
103,218,20,61
100,218,22,61
94,219,26,59
92,219,27,60
90,219,27,57
90,218,24,58
89,216,20,60
81,216,20,59
81,218,19,57
79,216,21,59
73,213,18,57
67,213,21,58
60,213,24,55
58,212,23,56
56,211,21,57
55,211,20,56
54,211,19,56
52,211,20,56
52,210,19,57
47,209,18,55
44,208,19,55
34,209,26,54
34,209,26,54
35,208,24,54
34,208,24,53
32,207,22,54
26,207,19,54
24,205,20,56
23,205,19,56
21,205,20,55
16,204,17,53
14,205,18,52
9,205,24,53
7,207,28,52
6,206,27,51
6,202,18,53
4,201,15,52
4,200,14,55
3,200,15,55
1,201,15,52
0,225,9,30
0,229,7,23
