634,141,6,10
633,140,6,10
632,140,7,10
631,140,8,10
630,140,9,10
629,140,10,11
628,140,11,11
628,139,12,11
627,139,13,11
626,139,14,12
625,139,15,12
624,139,16,12
623,139,17,12
623,139,18,13
623,139,18,13
622,139,18,12
621,139,18,12
620,139,18,12
619,139,18,12
618,139,18,12
617,139,18,12
616,139,18,12
615,139,19,11
614,139,19,11
613,139,19,11
612,139,19,11
611,139,19,11
610,139,19,11
609,139,19,11
609,140,20,11
608,140,19,10
607,140,19,10
606,140,19,10
606,140,19,10
605,140,19,10
604,140,19,10
603,140,19,10
603,140,19,10
602,140,18,10
601,140,18,10
600,140,18,10
600,140,18,10
599,140,18,10
598,140,18,10
598,140,18,10
597,140,18,10
596,140,18,10
595,140,17,10
595,140,17,10
594,140,17,10
593,140,17,10
592,140,17,10
592,140,17,10
591,140,17,10
590,140,17,10
590,141,17,10
589,141,16,10
588,141,16,10
587,141,16,10
586,141,16,10
585,141,16,10
584,141,16,10
583,141,16,10
582,141,16,10
581,141,16,10
580,141,16,10
579,140,16,10
578,140,16,10
577,140,16,10
576,140,16,10
576,140,16,10
575,140,16,10
574,140,16,10
573,140,16,10
572,140,16,10
572,140,17,10
571,140,17,10
570,140,17,10
569,140,17,10
568,140,17,10
568,140,17,10
567,140,17,10
566,140,17,10
565,140,17,10
564,140,17,10
564,140,18,11
563,140,18,11
562,140,18,11
561,140,18,11
561,140,18,11
560,140,18,11
559,140,18,11
558,140,18,11
558,140,18,11
557,140,18,11
556,141,19,12
555,141,19,12
555,141,19,12
554,141,19,12
553,141,19,12
552,141,19,12
552,141,19,12
551,141,19,12
550,141,19,12
549,141,19,12
549,142,20,13
548,142,20,13
547,142,20,13
546,142,20,13
545,142,20,13
544,142,20,13
543,142,20,13
543,143,20,13
542,143,20,13
541,143,20,13
540,143,20,13
539,143,20,13
538,143,20,13
537,143,20,13
537,144,20,13
536,144,20,13
535,144,20,13
534,144,20,13
533,144,20,13
532,144,20,13
532,145,20,13
531,145,20,12
530,145,20,12
529,145,20,12
528,145,20,12
527,145,20,12
526,145,20,12
525,145,20,12
524,145,20,12
523,145,20,12
522,146,21,12
521,146,21,12
520,146,21,12
519,146,21,12
518,146,21,12
517,146,21,12
516,146,21,12
515,146,21,12
514,146,21,12
513,146,21,12
512,147,22,12
511,147,21,12
510,147,21,12
509,147,21,12
508,147,21,12
507,147,21,12
506,147,21,12
505,148,21,12
504,148,21,12
503,148,21,12
502,148,21,12
501,148,20,12
500,148,20,12
499,148,20,12
498,149,20,12
497,149,20,12
496,149,20,12
495,149,20,12
494,149,20,12
493,149,20,12
492,150,20,12
490,150,20,12
489,150,20,12
488,150,20,12
487,150,21,12
486,150,21,12
485,150,21,12
483,150,22,12
482,150,22,12
481,150,22,12
480,150,23,12
479,150,23,12
478,150,23,12
476,150,24,12
475,150,24,12
474,150,24,12
473,150,25,12
472,150,25,12
471,150,25,12
470,151,26,12
468,151,26,12
467,151,26,12
466,151,26,12
465,151,26,12
464,151,26,12
463,151,26,12
462,151,26,12
460,151,26,12
459,151,26,12
458,151,26,12
457,152,26,12
456,152,26,12
455,152,26,12
454,152,26,12
452,152,26,12
451,152,26,12
450,152,26,12
449,152,26,12
448,152,26,12
447,152,26,12
446,153,26,13
444,153,25,13
443,153,25,13
442,153,25,13
441,153,25,13
440,153,25,13
439,153,25,13
437,153,25,13
436,153,25,13
435,153,25,13
434,154,25,13
433,154,25,13
432,154,25,13
431,154,25,13
429,154,25,13
428,154,25,13
427,154,25,13
426,154,25,13
425,154,25,13
424,154,25,13
423,155,25,13
421,155,25,13
420,155,25,13
418,155,25,13
417,155,25,13
416,155,25,13
414,155,25,13
413,156,26,13
411,156,26,13
410,156,26,13
409,156,26,13
407,156,26,13
406,156,26,13
404,156,26,13
403,157,27,13
402,157,27,13
400,157,27,13
399,157,27,13
397,157,27,13
396,157,27,13
395,158,28,13
393,158,28,13
392,158,28,13
391,158,28,13
389,158,28,13
388,158,28,13
387,158,28,13
385,159,28,13
384,159,28,13
383,159,28,13
382,159,29,13
380,159,29,13
379,159,29,13
378,159,29,13
376,160,29,13
375,160,29,13
374,160,29,13
372,160,29,13
371,160,29,13
370,160,29,13
369,161,30,13
367,161,30,13
365,161,30,13
364,161,30,13
362,161,30,13
361,161,30,13
359,161,30,13
357,161,30,14
356,161,30,14
354,161,30,14
353,161,31,14
351,161,31,14
349,161,31,14
348,161,31,14
346,161,31,15
345,161,31,15
343,161,31,15
341,161,31,15
340,161,31,15
338,161,31,15
337,162,32,16
335,162,32,16
333,162,32,16
332,162,32,16
330,162,32,16
329,162,32,16
327,162,32,16
326,163,32,16
324,163,32,16
323,163,32,16
321,163,32,16
320,163,32,16
318,163,32,16
317,164,33,16
311,164,33,16
310,164,33,16
308,164,33,16
306,164,33,16
304,164,33,16
302,164,33,16
301,165,34,16
299,165,34,16
297,165,34,16
296,165,34,16
294,165,34,16
292,165,34,16
291,165,34,16
289,166,35,16
287,166,35,16
286,166,35,16
284,166,35,16
282,166,35,16
281,166,35,16
279,166,35,16
277,167,36,16
276,167,36,16
274,167,36,16
272,167,36,16
271,167,36,16
269,167,36,16
268,168,37,17
266,168,37,17
264,168,37,17
262,168,37,17
260,168,38,17
258,168,38,17
256,168,38,17
255,168,39,17
253,168,39,17
251,168,39,17
