773,1,637,152,4,8,1,-1,-1,-1
774,1,636,151,4,8,1,-1,-1,-1
775,1,635,150,5,9,1,-1,-1,-1
776,1,634,149,5,9,1,-1,-1,-1
777,1,633,148,6,10,1,-1,-1,-1
778,1,633,148,7,11,1,-1,-1,-1
779,1,632,147,7,11,1,-1,-1,-1
780,1,631,147,8,12,1,-1,-1,-1
781,1,630,147,9,12,1,-1,-1,-1
782,1,629,146,10,13,1,-1,-1,-1
783,1,628,146,11,13,1,-1,-1,-1
784,1,627,146,12,14,1,-1,-1,-1
785,1,627,146,13,14,1,-1,-1,-1
786,1,626,145,13,15,1,-1,-1,-1
787,1,625,145,14,15,1,-1,-1,-1
788,1,624,145,15,16,1,-1,-1,-1
789,1,623,144,16,16,1,-1,-1,-1
790,1,622,144,17,17,1,-1,-1,-1
791,1,621,144,18,17,1,-1,-1,-1
792,1,621,144,19,18,1,-1,-1,-1
793,1,620,144,19,17,1,-1,-1,-1
794,1,619,144,19,17,1,-1,-1,-1
795,1,618,144,19,17,1,-1,-1,-1
797,1,617,144,19,17,1,-1,-1,-1
798,1,616,144,19,17,1,-1,-1,-1
799,1,616,144,19,17,1,-1,-1,-1
800,1,615,144,18,16,1,-1,-1,-1
801,1,614,144,18,16,1,-1,-1,-1
802,1,613,144,18,16,1,-1,-1,-1
804,1,612,144,18,16,1,-1,-1,-1
805,1,611,144,18,16,1,-1,-1,-1
807,1,610,144,18,16,1,-1,-1,-1
808,1,609,144,18,16,1,-1,-1,-1
809,1,609,145,18,16,1,-1,-1,-1
810,1,608,145,18,16,1,-1,-1,-1
811,1,607,145,18,16,1,-1,-1,-1
812,1,606,145,19,16,1,-1,-1,-1
813,1,605,145,19,16,1,-1,-1,-1
814,1,604,145,19,16,1,-1,-1,-1
815,1,604,145,20,17,1,-1,-1,-1
816,1,603,145,20,17,1,-1,-1,-1
817,1,602,145,20,17,1,-1,-1,-1
818,1,601,145,21,17,1,-1,-1,-1
819,1,600,145,21,17,1,-1,-1,-1
820,1,600,145,22,18,1,-1,-1,-1
821,1,598,145,22,18,1,-1,-1,-1
822,1,597,145,22,18,1,-1,-1,-1
823,1,596,145,22,18,1,-1,-1,-1
824,1,595,145,22,18,1,-1,-1,-1
825,1,594,145,22,18,1,-1,-1,-1
826,1,593,145,22,18,1,-1,-1,-1
827,1,592,145,22,18,1,-1,-1,-1
828,1,591,145,22,18,1,-1,-1,-1
829,1,590,145,22,18,1,-1,-1,-1
830,1,589,145,22,18,1,-1,-1,-1
831,1,588,145,22,18,1,-1,-1,-1
832,1,587,145,22,18,1,-1,-1,-1
833,1,586,145,22,18,1,-1,-1,-1
834,1,585,145,22,18,1,-1,-1,-1
835,1,584,145,22,18,1,-1,-1,-1
836,1,583,144,22,18,1,-1,-1,-1
837,1,582,144,22,18,1,-1,-1,-1
838,1,581,144,22,18,1,-1,-1,-1
839,1,580,144,22,18,1,-1,-1,-1
840,1,579,144,23,19,1,-1,-1,-1
841,1,578,144,23,19,1,-1,-1,-1
842,1,577,144,23,19,1,-1,-1,-1
843,1,576,144,23,19,1,-1,-1,-1
844,1,575,144,23,19,1,-1,-1,-1
845,1,574,144,24,20,1,-1,-1,-1
846,1,573,144,24,20,1,-1,-1,-1
847,1,572,144,24,20,1,-1,-1,-1
848,1,571,144,24,20,1,-1,-1,-1
849,1,570,144,24,20,1,-1,-1,-1
850,1,570,144,25,21,1,-1,-1,-1
851,1,569,144,25,20,1,-1,-1,-1
852,1,568,144,25,20,1,-1,-1,-1
853,1,567,144,25,20,1,-1,-1,-1
854,1,566,145,25,20,1,-1,-1,-1
855,1,565,145,25,20,1,-1,-1,-1
856,1,564,145,25,20,1,-1,-1,-1
857,1,563,145,25,20,1,-1,-1,-1
